Sectie;Xcoord;Ycoord;dist_binnen;dist_buiten;angle_binnen;angle_buiten
A;208268.55;428846.25;500;500;85.04;-94.96
A;208267.55;428846.34;500;500;85.04;-94.96
A;208266.56;428846.43;500;500;85.04;-94.96
A;208265.56;428846.51;500;500;80.44;-99.56
A;208264.57;428846.68;500;500;78.38;-101.62
A;208263.59;428846.88;500;500;78.38;-101.62
A;208262.62;428847.08;500;500;78.38;-101.62
A;208261.64;428847.28;500;500;78.38;-101.62
A;208260.66;428847.48;500;500;78.38;-101.62
A;208259.68;428847.69;500;500;78.38;-101.62
A;208258.7;428847.89;500;500;78.38;-101.62
A;208257.72;428848.09;500;500;78.38;-101.62
A;208256.74;428848.29;500;500;78.38;-101.62
A;208255.76;428848.49;500;500;78.38;-101.62
A;208254.78;428848.69;500;500;78.38;-101.62
A;208253.8;428848.89;500;500;78.38;-101.62
A;208252.82;428849.1;500;500;78.38;-101.62
A;208251.84;428849.3;500;500;78.38;-101.62
A;208250.86;428849.5;500;500;78.38;-101.62
A;208249.88;428849.7;500;500;78.38;-101.62
A;208248.9;428849.9;500;500;78.38;-101.62
A;208247.92;428850.1;500;500;78.38;-101.62
A;208246.94;428850.3;500;500;78.38;-101.62
A;208245.96;428850.51;500;500;78.38;-101.62
A;208244.98;428850.71;500;500;78.38;-101.62
A;208244.0;428850.91;500;500;78.38;-101.62
A;208243.03;428851.11;500;500;78.38;-101.62
A;208242.05;428851.31;500;500;78.38;-101.62
A;208241.07;428851.51;500;500;78.38;-101.62
A;208240.09;428851.71;500;500;78.38;-101.62
A;208239.11;428851.92;500;500;78.38;-101.62
A;208238.13;428852.12;500;500;78.38;-101.62
A;208237.15;428852.32;500;500;78.38;-101.62
A;208236.17;428852.52;500;500;76.47;-103.53
A;208235.2;428852.75;500;500;71.61;-108.39
A;208234.25;428853.07;500;500;71.61;-108.39
A;208233.3;428853.38;500;500;71.61;-108.39
A;208232.35;428853.7;500;500;71.61;-108.39
A;208231.4;428854.02;500;500;71.61;-108.39
A;208230.45;428854.33;500;500;71.61;-108.39
A;208229.5;428854.65;500;500;71.61;-108.39
A;208228.56;428854.96;500;500;71.61;-108.39
A;208227.61;428855.28;500;500;71.55;-108.45
A;208226.66;428855.59;500;500;71.54;-108.46
A;208225.71;428855.91;500;500;71.54;-108.46
A;208224.76;428856.23;500;500;72.26;-107.74
A;208223.81;428856.53;500;500;74.6;-105.4
A;208222.84;428856.8;500;500;74.6;-105.4
A;208221.88;428857.06;500;500;74.6;-105.4
A;208220.92;428857.33;500;500;74.6;-105.4
A;208219.95;428857.59;500;500;74.6;-105.4
A;208218.99;428857.86;500;500;74.6;-105.4
A;208218.02;428858.13;500;500;74.6;-105.4
A;208217.06;428858.39;500;500;74.6;-105.4
A;208216.1;428858.66;500;500;74.6;-105.4
A;208215.13;428858.92;500;500;74.6;-105.4
A;208214.17;428859.19;500;500;74.6;-105.4
A;208213.2;428859.45;500;500;74.6;-105.4
A;208212.24;428859.72;500;500;74.6;-105.4
A;208211.28;428859.99;500;500;74.6;-105.4
A;208210.31;428860.25;500;500;74.6;-105.4
A;208209.35;428860.52;500;500;74.6;-105.4
A;208208.38;428860.78;500;500;74.6;-105.4
A;208207.42;428861.05;500;500;71.62;-108.38
A;208206.47;428861.36;500;500;71.59;-108.41
A;208205.52;428861.68;500;500;71.59;-108.41
A;208204.57;428861.99;500;500;71.59;-108.41
A;208203.62;428862.31;500;500;71.59;-108.41
A;208202.67;428862.63;500;500;71.59;-108.41
A;208201.73;428862.94;500;500;71.59;-108.41
A;208200.78;428863.26;500;500;71.59;-108.41
A;208199.83;428863.57;500;500;71.59;-108.41
A;208198.88;428863.89;500;500;71.59;-108.41
A;208197.93;428864.2;500;500;71.59;-108.41
A;208196.98;428864.52;500;500;71.59;-108.41
A;208196.03;428864.84;500;500;71.59;-108.41
A;208195.08;428865.15;500;500;71.59;-108.41
A;208194.14;428865.47;500;500;71.59;-108.41
A;208193.19;428865.78;500;500;71.59;-108.41
A;208192.24;428866.1;500;500;71.59;-108.41
A;208191.29;428866.41;500;500;71.59;-108.41
A;208190.34;428866.73;500;500;71.59;-108.41
A;208189.39;428867.05;500;500;71.03;-108.97
A;208188.45;428867.37;500;500;70.92;-109.08
A;208187.5;428867.7;500;500;70.92;-109.08
A;208186.56;428868.03;500;500;70.92;-109.08
A;208185.61;428868.35;500;500;70.92;-109.08
A;208184.67;428868.68;500;500;70.92;-109.08
A;208183.72;428869.01;500;500;70.92;-109.08
A;208182.77;428869.33;500;500;70.92;-109.08
A;208181.83;428869.66;500;500;70.92;-109.08
A;208180.88;428869.99;500;500;70.92;-109.08
A;208179.94;428870.31;500;500;70.92;-109.08
A;208178.99;428870.64;500;500;70.92;-109.08
A;208178.05;428870.97;500;500;70.92;-109.08
A;208177.1;428871.29;500;500;70.92;-109.08
A;208176.16;428871.62;500;500;70.92;-109.08
A;208175.21;428871.95;500;500;70.92;-109.08
A;208174.27;428872.28;500;500;71.67;-108.33
A;208173.32;428872.59;500;500;72.14;-107.86
A;208172.37;428872.9;500;500;72.14;-107.86
A;208171.42;428873.2;500;500;72.14;-107.86
A;208170.46;428873.51;500;500;72.14;-107.86
A;208169.51;428873.82;500;500;72.14;-107.86
A;208168.56;428874.12;500;500;72.14;-107.86
A;208167.61;428874.43;500;500;72.14;-107.86
A;208166.66;428874.74;500;500;72.14;-107.86
A;208165.71;428875.04;500;500;72.14;-107.86
A;208164.75;428875.35;500;500;72.14;-107.86
A;208163.8;428875.66;500;500;72.14;-107.86
A;208162.85;428875.96;500;500;72.14;-107.86
A;208161.9;428876.27;500;500;72.14;-107.86
A;208160.95;428876.58;500;500;72.14;-107.86
A;208160.0;428876.88;500;500;72.14;-107.86
A;208159.04;428877.19;500;500;72.14;-107.86
A;208158.09;428877.5;500;500;72.14;-107.86
A;208157.14;428877.8;500;500;72.14;-107.86
A;208156.19;428878.11;500;500;72.14;-107.86
A;208155.24;428878.42;500;500;72.16;-107.84
A;208154.28;428878.72;500;500;72.17;-107.83
A;208153.33;428879.03;500;500;72.17;-107.83
A;208152.38;428879.34;500;500;72.17;-107.83
A;208151.43;428879.64;500;500;72.17;-107.83
A;208150.48;428879.95;500;500;72.17;-107.83
A;208149.52;428880.26;500;500;72.17;-107.83
A;208148.57;428880.56;500;500;72.17;-107.83
A;208147.62;428880.87;500;500;72.17;-107.83
A;208146.67;428881.17;500;500;72.17;-107.83
A;208145.72;428881.48;500;500;72.17;-107.83
A;208144.76;428881.79;500;500;72.17;-107.83
A;208143.81;428882.09;500;500;72.17;-107.83
A;208142.86;428882.4;500;500;72.17;-107.83
A;208141.91;428882.7;500;500;72.17;-107.83
A;208140.96;428883.01;500;500;72.17;-107.83
A;208140.0;428883.32;500;500;72.17;-107.83
A;208139.05;428883.62;500;500;72.17;-107.83
A;208138.1;428883.93;500;500;72.17;-107.83
A;208137.15;428884.23;500;500;72.17;-107.83
A;208136.2;428884.54;500;500;72.15;-107.85
A;208135.24;428884.85;500;500;72.15;-107.85
A;208134.29;428885.15;500;500;72.15;-107.85
A;208133.34;428885.46;500;500;72.15;-107.85
A;208132.39;428885.77;500;500;72.15;-107.85
